# JIS X 0208:1997 Database for Adobe-Japan1-6
# Based on UniJIS2004-UTF{8,16,32}-H CMap Files
# by Ken Lunde (lunde@adobe.com)
# Version January 29, 2007
#
# Adobe-Japan1-6 CIDs in brackets are those that were originally
# encoded in the UniJIS-UCS2-H CMap file, whose use has been
# deprecated for several years.
#
# Adobe-Japan1-6 CIDs in braces are those that represent the
# default glyphs when using the UniJIS-UTF{8,16,32}-H CMap files,
# which are considered JIS90-savvy.
#
KuTen	2022JP	SJIS	EUCJP	Unicode	Adobe-Japan1-6
1-3386	0x4176	0x9196	0xC1F6	U+8D70	2808
1-3387	0x4177	0x9197	0xC1F7	U+9001	2809
1-3388	0x4178	0x9198	0xC1F8	U+906D	2810
1-3389	0x4179	0x9199	0xC1F9	U+9397	2811
1-3390	0x417A	0x919A	0xC1FA	U+971C	2812
1-3391	0x417B	0x919B	0xC1FB	U+9A12	2813
1-3392	0x417C	0x919C	0xC1FC	U+50CF	2814
1-3393	0x417D	0x919D	0xC1FD	U+5897	2815
1-3394	0x417E	0x919E	0xC1FE	U+618E	2816
1-3401	0x4221	0x919F	0xC2A1	U+81D3	2817
1-3402	0x4222	0x91A0	0xC2A2	U+8535	2818
1-3403	0x4223	0x91A1	0xC2A3	U+8D08	2819
1-3404	0x4224	0x91A2	0xC2A4	U+9020	2820
1-3405	0x4225	0x91A3	0xC2A5	U+4FC3	2821
1-3406	0x4226	0x91A4	0xC2A6	U+5074	2822
1-3407	0x4227	0x91A5	0xC2A7	U+5247	2823
1-3408	0x4228	0x91A6	0xC2A8	U+5373	2824
1-3409	0x4229	0x91A7	0xC2A9	U+606F	2825
1-3410	0x422A	0x91A8	0xC2AA	U+6349	2826
1-3411	0x422B	0x91A9	0xC2AB	U+675F	2827
1-3412	0x422C	0x91AA	0xC2AC	U+6E2C	2828
1-3413	0x422D	0x91AB	0xC2AD	U+8DB3	2829
1-3414	0x422E	0x91AC	0xC2AE	U+901F	2830
1-3415	0x422F	0x91AD	0xC2AF	U+4FD7	2831
1-3416	0x4230	0x91AE	0xC2B0	U+5C5E	2832
1-3417	0x4231	0x91AF	0xC2B1	U+8CCA	2833
1-3418	0x4232	0x91B0	0xC2B2	U+65CF	2834
1-3419	0x4233	0x91B1	0xC2B3	U+7D9A	2835
1-3420	0x4234	0x91B2	0xC2B4	U+5352	2836
1-3421	0x4235	0x91B3	0xC2B5	U+8896	2837
1-3422	0x4236	0x91B4	0xC2B6	U+5176	2838
1-3423	0x4237	0x91B5	0xC2B7	U+63C3	7975 {2839}
1-3424	0x4238	0x91B6	0xC2B8	U+5B58	2840
1-3425	0x4239	0x91B7	0xC2B9	U+5B6B	2841
1-3426	0x423A	0x91B8	0xC2BA	U+5C0A	2842
1-3427	0x423B	0x91B9	0xC2BB	U+640D	2843
1-3428	0x423C	0x91BA	0xC2BC	U+6751	2844
1-3429	0x423D	0x91BB	0xC2BD	U+905C	7726 {2845}
1-3430	0x423E	0x91BC	0xC2BE	U+4ED6	2846
1-3431	0x423F	0x91BD	0xC2BF	U+591A	2847
1-3432	0x4240	0x91BE	0xC2C0	U+592A	2848
1-3433	0x4241	0x91BF	0xC2C1	U+6C70	2849
1-3434	0x4242	0x91C0	0xC2C2	U+8A51	2850
1-3435	0x4243	0x91C1	0xC2C3	U+553E	2851
1-3436	0x4244	0x91C2	0xC2C4	U+5815	2852
1-3437	0x4245	0x91C3	0xC2C5	U+59A5	2853
1-3438	0x4246	0x91C4	0xC2C6	U+60F0	2854
1-3439	0x4247	0x91C5	0xC2C7	U+6253	2855
1-3440	0x4248	0x91C6	0xC2C8	U+67C1	2856
1-3441	0x4249	0x91C7	0xC2C9	U+8235	2857
1-3442	0x424A	0x91C8	0xC2CA	U+6955	2858
1-3443	0x424B	0x91C9	0xC2CB	U+9640	2859
1-3444	0x424C	0x91CA	0xC2CC	U+99C4	2860
1-3445	0x424D	0x91CB	0xC2CD	U+9A28	2861
1-3446	0x424E	0x91CC	0xC2CE	U+4F53	2862
1-3447	0x424F	0x91CD	0xC2CF	U+5806	2863
1-3448	0x4250	0x91CE	0xC2D0	U+5BFE	2864
1-3449	0x4251	0x91CF	0xC2D1	U+8010	2865
1-3450	0x4252	0x91D0	0xC2D2	U+5CB1	2866
1-3451	0x4253	0x91D1	0xC2D3	U+5E2F	2867
1-3452	0x4254	0x91D2	0xC2D4	U+5F85	2868
1-3453	0x4255	0x91D3	0xC2D5	U+6020	2869
1-3454	0x4256	0x91D4	0xC2D6	U+614B	2870
1-3455	0x4257	0x91D5	0xC2D7	U+6234	2871
1-3456	0x4258	0x91D6	0xC2D8	U+66FF	2872
1-3457	0x4259	0x91D7	0xC2D9	U+6CF0	2873
1-3458	0x425A	0x91D8	0xC2DA	U+6EDE	2874
1-3459	0x425B	0x91D9	0xC2DB	U+80CE	2875
1-3460	0x425C	0x91DA	0xC2DC	U+817F	7728 {2876}
1-3461	0x425D	0x91DB	0xC2DD	U+82D4	2877
1-3462	0x425E	0x91DC	0xC2DE	U+888B	2878
1-3463	0x425F	0x91DD	0xC2DF	U+8CB8	2879
1-3464	0x4260	0x91DE	0xC2E0	U+9000	2880
1-3465	0x4261	0x91DF	0xC2E1	U+902E	2881
1-3466	0x4262	0x91E0	0xC2E2	U+968A	2882
1-3467	0x4263	0x91E1	0xC2E3	U+9EDB	2883
1-3468	0x4264	0x91E2	0xC2E4	U+9BDB	2884
1-3469	0x4265	0x91E3	0xC2E5	U+4EE3	2885
1-3470	0x4266	0x91E4	0xC2E6	U+53F0	2886
1-3471	0x4267	0x91E5	0xC2E7	U+5927	2887
1-3472	0x4268	0x91E6	0xC2E8	U+7B2C	2888
1-3473	0x4269	0x91E7	0xC2E9	U+918D	2889
1-3474	0x426A	0x91E8	0xC2EA	U+984C	2890
1-3475	0x426B	0x91E9	0xC2EB	U+9DF9	2891
1-3476	0x426C	0x91EA	0xC2EC	U+6EDD	2892
1-3477	0x426D	0x91EB	0xC2ED	U+7027	2893
1-3478	0x426E	0x91EC	0xC2EE	U+5353	2894
1-3479	0x426F	0x91ED	0xC2EF	U+5544	2895
1-3480	0x4270	0x91EE	0xC2F0	U+5B85	2896
1-3481	0x4271	0x91EF	0xC2F1	U+6258	2897
1-3482	0x4272	0x91F0	0xC2F2	U+629E	2898
1-3483	0x4273	0x91F1	0xC2F3	U+62D3	2899
1-3484	0x4274	0x91F2	0xC2F4	U+6CA2	2900
1-3485	0x4275	0x91F3	0xC2F5	U+6FEF	2901
1-3486	0x4276	0x91F4	0xC2F6	U+7422	2902
1-3487	0x4277	0x91F5	0xC2F7	U+8A17	2903
1-3488	0x4278	0x91F6	0xC2F8	U+9438	2904
1-3489	0x4279	0x91F7	0xC2F9	U+6FC1	2905
1-3490	0x427A	0x91F8	0xC2FA	U+8AFE	2906
1-3491	0x427B	0x91F9	0xC2FB	U+8338	2907
1-3492	0x427C	0x91FA	0xC2FC	U+51E7	2908
1-3493	0x427D	0x91FB	0xC2FD	U+86F8	7733 {2909}
1-3494	0x427E	0x91FC	0xC2FE	U+53EA	2910
1-3501	0x4321	0x9240	0xC3A1	U+53E9	2911
1-3502	0x4322	0x9241	0xC3A2	U+4F46	2912
1-3503	0x4323	0x9242	0xC3A3	U+9054	2913
1-3504	0x4324	0x9243	0xC3A4	U+8FB0	2914
1-3505	0x4325	0x9244	0xC3A5	U+596A	2915
1-3506	0x4326	0x9245	0xC3A6	U+8131	2916
1-3507	0x4327	0x9246	0xC3A7	U+5DFD	2917
1-3508	0x4328	0x9247	0xC3A8	U+7AEA	2918
1-3509	0x4329	0x9248	0xC3A9	U+8FBF	7735 {2919}
1-3510	0x432A	0x9249	0xC3AA	U+68DA	2920
1-3511	0x432B	0x924A	0xC3AB	U+8C37	2921
1-3512	0x432C	0x924B	0xC3AC	U+72F8	2922
1-3513	0x432D	0x924C	0xC3AD	U+9C48	2923
1-3514	0x432E	0x924D	0xC3AE	U+6A3D	7738 {2924}
1-3515	0x432F	0x924E	0xC3AF	U+8AB0	2925
1-3516	0x4330	0x924F	0xC3B0	U+4E39	2926
1-3517	0x4331	0x9250	0xC3B1	U+5358	2927
1-3518	0x4332	0x9251	0xC3B2	U+5606	2928
1-3519	0x4333	0x9252	0xC3B3	U+5766	2929
1-3520	0x4334	0x9253	0xC3B4	U+62C5	2930
1-3521	0x4335	0x9254	0xC3B5	U+63A2	2931
1-3522	0x4336	0x9255	0xC3B6	U+65E6	2932
1-3523	0x4337	0x9256	0xC3B7	U+6B4E	13915 {2933}
1-3524	0x4338	0x9257	0xC3B8	U+6DE1	2934
1-3525	0x4339	0x9258	0xC3B9	U+6E5B	2935
1-3526	0x433A	0x9259	0xC3BA	U+70AD	2936
1-3527	0x433B	0x925A	0xC3BB	U+77ED	2937
1-3528	0x433C	0x925B	0xC3BC	U+7AEF	2938
1-3529	0x433D	0x925C	0xC3BD	U+7BAA	2939
1-3530	0x433E	0x925D	0xC3BE	U+7DBB	2940
1-3531	0x433F	0x925E	0xC3BF	U+803D	2941
1-3532	0x4340	0x925F	0xC3C0	U+80C6	2942
1-3533	0x4341	0x9260	0xC3C1	U+86CB	2943
1-3534	0x4342	0x9261	0xC3C2	U+8A95	2944
1-3535	0x4343	0x9262	0xC3C3	U+935B	2945
1-3536	0x4344	0x9263	0xC3C4	U+56E3	2946
1-3537	0x4345	0x9264	0xC3C5	U+58C7	2947
1-3538	0x4346	0x9265	0xC3C6	U+5F3E	2948
1-3539	0x4347	0x9266	0xC3C7	U+65AD	2949
1-3540	0x4348	0x9267	0xC3C8	U+6696	2950
1-3541	0x4349	0x9268	0xC3C9	U+6A80	2951
1-3542	0x434A	0x9269	0xC3CA	U+6BB5	2952
1-3543	0x434B	0x926A	0xC3CB	U+7537	2953
1-3544	0x434C	0x926B	0xC3CC	U+8AC7	2954
1-3545	0x434D	0x926C	0xC3CD	U+5024	2955
1-3546	0x434E	0x926D	0xC3CE	U+77E5	2956
1-3547	0x434F	0x926E	0xC3CF	U+5730	2957
1-3548	0x4350	0x926F	0xC3D0	U+5F1B	2958
1-3549	0x4351	0x9270	0xC3D1	U+6065	2959
1-3550	0x4352	0x9271	0xC3D2	U+667A	2960
1-3551	0x4353	0x9272	0xC3D3	U+6C60	2961
1-3552	0x4354	0x9273	0xC3D4	U+75F4	2962
1-3553	0x4355	0x9274	0xC3D5	U+7A1A	2963
1-3554	0x4356	0x9275	0xC3D6	U+7F6E	2964
1-3555	0x4357	0x9276	0xC3D7	U+81F4	2965
1-3556	0x4358	0x9277	0xC3D8	U+8718	2966
1-3557	0x4359	0x9278	0xC3D9	U+9045	2967
1-3558	0x435A	0x9279	0xC3DA	U+99B3	2968
1-3559	0x435B	0x927A	0xC3DB	U+7BC9	2969
1-3560	0x435C	0x927B	0xC3DC	U+755C	2970
1-3561	0x435D	0x927C	0xC3DD	U+7AF9	2971
1-3562	0x435E	0x927D	0xC3DE	U+7B51	2972
1-3563	0x435F	0x927E	0xC3DF	U+84C4	2973
1-3564	0x4360	0x9280	0xC3E0	U+9010	2974
1-3565	0x4361	0x9281	0xC3E1	U+79E9	2975
1-3566	0x4362	0x9282	0xC3E2	U+7A92	2976
1-3567	0x4363	0x9283	0xC3E3	U+8336	2977
1-3568	0x4364	0x9284	0xC3E4	U+5AE1	2978
1-3569	0x4365	0x9285	0xC3E5	U+7740	2979
1-3570	0x4366	0x9286	0xC3E6	U+4E2D	2980
1-3571	0x4367	0x9287	0xC3E7	U+4EF2	2981
1-3572	0x4368	0x9288	0xC3E8	U+5B99	2982
1-3573	0x4369	0x9289	0xC3E9	U+5FE0	2983
1-3574	0x436A	0x928A	0xC3EA	U+62BD	2984
1-3575	0x436B	0x928B	0xC3EB	U+663C	2985
1-3576	0x436C	0x928C	0xC3EC	U+67F1	2986
1-3577	0x436D	0x928D	0xC3ED	U+6CE8	2987
1-3578	0x436E	0x928E	0xC3EE	U+866B	2988
1-3579	0x436F	0x928F	0xC3EF	U+8877	2989
1-3580	0x4370	0x9290	0xC3F0	U+8A3B	7740 {2990}
1-3581	0x4371	0x9291	0xC3F1	U+914E	2991
1-3582	0x4372	0x9292	0xC3F2	U+92F3	2992
1-3583	0x4373	0x9293	0xC3F3	U+99D0	2993
1-3584	0x4374	0x9294	0xC3F4	U+6A17	2994
1-3585	0x4375	0x9295	0xC3F5	U+7026	7741 {2995}
1-3586	0x4376	0x9296	0xC3F6	U+732A	2996
1-3587	0x4377	0x9297	0xC3F7	U+82E7	2997
1-3588	0x4378	0x9298	0xC3F8	U+8457	2998
1-3589	0x4379	0x9299	0xC3F9	U+8CAF	2999
1-3590	0x437A	0x929A	0xC3FA	U+4E01	3000
1-3591	0x437B	0x929B	0xC3FB	U+5146	3001
1-3592	0x437C	0x929C	0xC3FC	U+51CB	3002
1-3593	0x437D	0x929D	0xC3FD	U+558B	3003
1-3594	0x437E	0x929E	0xC3FE	U+5BF5	3004
1-3601	0x4421	0x929F	0xC4A1	U+5E16	3005
1-3602	0x4422	0x92A0	0xC4A2	U+5E33	3006
1-3603	0x4423	0x92A1	0xC4A3	U+5E81	3007
1-3604	0x4424	0x92A2	0xC4A4	U+5F14	3008
1-3605	0x4425	0x92A3	0xC4A5	U+5F35	3009
1-3606	0x4426	0x92A4	0xC4A6	U+5F6B	3010
1-3607	0x4427	0x92A5	0xC4A7	U+5FB4	3011
1-3608	0x4428	0x92A6	0xC4A8	U+61F2	3012
1-3609	0x4429	0x92A7	0xC4A9	U+6311	3013
1-3610	0x442A	0x92A8	0xC4AA	U+66A2	3014
1-3611	0x442B	0x92A9	0xC4AB	U+671D	3015
1-3612	0x442C	0x92AA	0xC4AC	U+6F6E	3016
1-3613	0x442D	0x92AB	0xC4AD	U+7252	3017
1-3614	0x442E	0x92AC	0xC4AE	U+753A	3018
1-3615	0x442F	0x92AD	0xC4AF	U+773A	3019
1-3616	0x4430	0x92AE	0xC4B0	U+8074	3020
1-3617	0x4431	0x92AF	0xC4B1	U+8139	3021
1-3618	0x4432	0x92B0	0xC4B2	U+8178	3022
1-3619	0x4433	0x92B1	0xC4B3	U+8776	3023
1-3620	0x4434	0x92B2	0xC4B4	U+8ABF	3024
1-3621	0x4435	0x92B3	0xC4B5	U+8ADC	3025
1-3622	0x4436	0x92B4	0xC4B6	U+8D85	3026
1-3623	0x4437	0x92B5	0xC4B7	U+8DF3	3027
1-3624	0x4438	0x92B6	0xC4B8	U+929A	3028
1-3625	0x4439	0x92B7	0xC4B9	U+9577	3029
1-3626	0x443A	0x92B8	0xC4BA	U+9802	3030
1-3627	0x443B	0x92B9	0xC4BB	U+9CE5	3031
1-3628	0x443C	0x92BA	0xC4BC	U+52C5	3032
1-3629	0x443D	0x92BB	0xC4BD	U+6357	7743 {3033}
1-3630	0x443E	0x92BC	0xC4BE	U+76F4	3034
1-3631	0x443F	0x92BD	0xC4BF	U+6715	3035
1-3632	0x4440	0x92BE	0xC4C0	U+6C88	3036
1-3633	0x4441	0x92BF	0xC4C1	U+73CD	3037
1-3634	0x4442	0x92C0	0xC4C2	U+8CC3	3038
1-3635	0x4443	0x92C1	0xC4C3	U+93AE	3039
1-3636	0x4444	0x92C2	0xC4C4	U+9673	3040
1-3637	0x4445	0x92C3	0xC4C5	U+6D25	3041
1-3638	0x4446	0x92C4	0xC4C6	U+589C	3042
1-3639	0x4447	0x92C5	0xC4C7	U+690E	3043
1-3640	0x4448	0x92C6	0xC4C8	U+69CC	7744 {3044}
1-3641	0x4449	0x92C7	0xC4C9	U+8FFD	3045
1-3642	0x444A	0x92C8	0xC4CA	U+939A	7745 {3046}
1-3643	0x444B	0x92C9	0xC4CB	U+75DB	3047
1-3644	0x444C	0x92CA	0xC4CC	U+901A	3048
1-3645	0x444D	0x92CB	0xC4CD	U+585A	3049
1-3646	0x444E	0x92CC	0xC4CE	U+6802	3050
1-3647	0x444F	0x92CD	0xC4CF	U+63B4	3051
1-3648	0x4450	0x92CE	0xC4D0	U+69FB	3052
1-3649	0x4451	0x92CF	0xC4D1	U+4F43	3053
1-3650	0x4452	0x92D0	0xC4D2	U+6F2C	3054
1-3651	0x4453	0x92D1	0xC4D3	U+67D8	3055
1-3652	0x4454	0x92D2	0xC4D4	U+8FBB	8267 {3056}
1-3653	0x4455	0x92D3	0xC4D5	U+8526	3057
1-3654	0x4456	0x92D4	0xC4D6	U+7DB4	3058
1-3655	0x4457	0x92D5	0xC4D7	U+9354	3059
1-3656	0x4458	0x92D6	0xC4D8	U+693F	3060
1-3657	0x4459	0x92D7	0xC4D9	U+6F70	3061
1-3658	0x445A	0x92D8	0xC4DA	U+576A	3062
1-3659	0x445B	0x92D9	0xC4DB	U+58F7	3063
1-3660	0x445C	0x92DA	0xC4DC	U+5B2C	3064
1-3661	0x445D	0x92DB	0xC4DD	U+7D2C	3065
1-3662	0x445E	0x92DC	0xC4DE	U+722A	3066
1-3663	0x445F	0x92DD	0xC4DF	U+540A	3067
1-3664	0x4460	0x92DE	0xC4E0	U+91E3	3068
1-3665	0x4461	0x92DF	0xC4E1	U+9DB4	3069
1-3666	0x4462	0x92E0	0xC4E2	U+4EAD	3070
1-3667	0x4463	0x92E1	0xC4E3	U+4F4E	3071
1-3668	0x4464	0x92E2	0xC4E4	U+505C	3072
1-3669	0x4465	0x92E3	0xC4E5	U+5075	3073
1-3670	0x4466	0x92E4	0xC4E6	U+5243	3074
1-3671	0x4467	0x92E5	0xC4E7	U+8C9E	3075
1-3672	0x4468	0x92E6	0xC4E8	U+5448	3076
1-3673	0x4469	0x92E7	0xC4E9	U+5824	3077
1-3674	0x446A	0x92E8	0xC4EA	U+5B9A	3078
1-3675	0x446B	0x92E9	0xC4EB	U+5E1D	3079
1-3676	0x446C	0x92EA	0xC4EC	U+5E95	3080
1-3677	0x446D	0x92EB	0xC4ED	U+5EAD	3081
1-3678	0x446E	0x92EC	0xC4EE	U+5EF7	3082
1-3679	0x446F	0x92ED	0xC4EF	U+5F1F	3083
1-3680	0x4470	0x92EE	0xC4F0	U+608C	3084
1-3681	0x4471	0x92EF	0xC4F1	U+62B5	3085
1-3682	0x4472	0x92F0	0xC4F2	U+633A	20286 {3086}
1-3683	0x4473	0x92F1	0xC4F3	U+63D0	3087
1-3684	0x4474	0x92F2	0xC4F4	U+68AF	3088
1-3685	0x4475	0x92F3	0xC4F5	U+6C40	3089
1-3686	0x4476	0x92F4	0xC4F6	U+7887	3090
1-3687	0x4477	0x92F5	0xC4F7	U+798E	3091
1-3688	0x4478	0x92F6	0xC4F8	U+7A0B	3092
1-3689	0x4479	0x92F7	0xC4F9	U+7DE0	3093
1-3690	0x447A	0x92F8	0xC4FA	U+8247	3094
1-3691	0x447B	0x92F9	0xC4FB	U+8A02	3095
1-3692	0x447C	0x92FA	0xC4FC	U+8AE6	3096
1-3693	0x447D	0x92FB	0xC4FD	U+8E44	3097
1-3694	0x447E	0x92FC	0xC4FE	U+9013	3098
1-3701	0x4521	0x9340	0xC5A1	U+90B8	3099
1-3702	0x4522	0x9341	0xC5A2	U+912D	7748 {3100}
1-3703	0x4523	0x9342	0xC5A3	U+91D8	3101
1-3704	0x4524	0x9343	0xC5A4	U+9F0E	3102
1-3705	0x4525	0x9344	0xC5A5	U+6CE5	3103
1-3706	0x4526	0x9345	0xC5A6	U+6458	3104
1-3707	0x4527	0x9346	0xC5A7	U+64E2	7749 {3105}
1-3708	0x4528	0x9347	0xC5A8	U+6575	3106
1-3709	0x4529	0x9348	0xC5A9	U+6EF4	3107
1-3710	0x452A	0x9349	0xC5AA	U+7684	3108
1-3711	0x452B	0x934A	0xC5AB	U+7B1B	3109
1-3712	0x452C	0x934B	0xC5AC	U+9069	3110
1-3713	0x452D	0x934C	0xC5AD	U+93D1	3111
1-3714	0x452E	0x934D	0xC5AE	U+6EBA	7750 {3112}
1-3715	0x452F	0x934E	0xC5AF	U+54F2	3113
1-3716	0x4530	0x934F	0xC5B0	U+5FB9	3114
1-3717	0x4531	0x9350	0xC5B1	U+64A4	3115
1-3718	0x4532	0x9351	0xC5B2	U+8F4D	3116
1-3719	0x4533	0x9352	0xC5B3	U+8FED	3117
1-3720	0x4534	0x9353	0xC5B4	U+9244	3118
1-3721	0x4535	0x9354	0xC5B5	U+5178	3119
1-3722	0x4536	0x9355	0xC5B6	U+586B	3120
1-3723	0x4537	0x9356	0xC5B7	U+5929	3121
1-3724	0x4538	0x9357	0xC5B8	U+5C55	3122
1-3725	0x4539	0x9358	0xC5B9	U+5E97	3123
1-3726	0x453A	0x9359	0xC5BA	U+6DFB	3124
1-3727	0x453B	0x935A	0xC5BB	U+7E8F	3125
1-3728	0x453C	0x935B	0xC5BC	U+751C	3126
1-3729	0x453D	0x935C	0xC5BD	U+8CBC	3127
1-3730	0x453E	0x935D	0xC5BE	U+8EE2	3128
1-3731	0x453F	0x935E	0xC5BF	U+985B	3129
1-3732	0x4540	0x935F	0xC5C0	U+70B9	3130
1-3733	0x4541	0x9360	0xC5C1	U+4F1D	3131
1-3734	0x4542	0x9361	0xC5C2	U+6BBF	3132
1-3735	0x4543	0x9362	0xC5C3	U+6FB1	3133
1-3736	0x4544	0x9363	0xC5C4	U+7530	3134
1-3737	0x4545	0x9364	0xC5C5	U+96FB	3135
1-3738	0x4546	0x9365	0xC5C6	U+514E	13949 {3136}
1-3739	0x4547	0x9366	0xC5C7	U+5410	3137
1-3740	0x4548	0x9367	0xC5C8	U+5835	7753 {3138}
1-3741	0x4549	0x9368	0xC5C9	U+5857	3139
1-3742	0x454A	0x9369	0xC5CA	U+59AC	3140
1-3743	0x454B	0x936A	0xC5CB	U+5C60	7754 {3141}
1-3744	0x454C	0x936B	0xC5CC	U+5F92	3142
1-3745	0x454D	0x936C	0xC5CD	U+6597	3143
1-3746	0x454E	0x936D	0xC5CE	U+675C	3144
1-3747	0x454F	0x936E	0xC5CF	U+6E21	3145
1-3748	0x4550	0x936F	0xC5D0	U+767B	3146
1-3749	0x4551	0x9370	0xC5D1	U+83DF	3147
1-3750	0x4552	0x9371	0xC5D2	U+8CED	7756 {3148}
1-3751	0x4553	0x9372	0xC5D3	U+9014	3149
1-3752	0x4554	0x9373	0xC5D4	U+90FD	3150
1-3753	0x4555	0x9374	0xC5D5	U+934D	3151
1-3754	0x4556	0x9375	0xC5D6	U+7825	3152
1-3755	0x4557	0x9376	0xC5D7	U+783A	3153
1-3756	0x4558	0x9377	0xC5D8	U+52AA	3154
1-3757	0x4559	0x9378	0xC5D9	U+5EA6	3155
1-3758	0x455A	0x9379	0xC5DA	U+571F	3156
1-3759	0x455B	0x937A	0xC5DB	U+5974	3157
1-3760	0x455C	0x937B	0xC5DC	U+6012	3158
1-3761	0x455D	0x937C	0xC5DD	U+5012	3159
1-3762	0x455E	0x937D	0xC5DE	U+515A	3160
1-3763	0x455F	0x937E	0xC5DF	U+51AC	3161
1-3764	0x4560	0x9380	0xC5E0	U+51CD	3162
1-3765	0x4561	0x9381	0xC5E1	U+5200	3163
1-3766	0x4562	0x9382	0xC5E2	U+5510	3164
1-3767	0x4563	0x9383	0xC5E3	U+5854	3165
1-3768	0x4564	0x9384	0xC5E4	U+5858	3166
1-3769	0x4565	0x9385	0xC5E5	U+5957	3167
1-3770	0x4566	0x9386	0xC5E6	U+5B95	3168
1-3771	0x4567	0x9387	0xC5E7	U+5CF6	3169
1-3772	0x4568	0x9388	0xC5E8	U+5D8B	3170
1-3773	0x4569	0x9389	0xC5E9	U+60BC	3171
1-3774	0x456A	0x938A	0xC5EA	U+6295	3172
1-3775	0x456B	0x938B	0xC5EB	U+642D	3173
1-3776	0x456C	0x938C	0xC5EC	U+6771	3174
1-3777	0x456D	0x938D	0xC5ED	U+6843	3175
1-3778	0x456E	0x938E	0xC5EE	U+68BC	3176
1-3779	0x456F	0x938F	0xC5EF	U+68DF	3177
1-3780	0x4570	0x9390	0xC5F0	U+76D7	3178
1-3781	0x4571	0x9391	0xC5F1	U+6DD8	3179
1-3782	0x4572	0x9392	0xC5F2	U+6E6F	3180
1-3783	0x4573	0x9393	0xC5F3	U+6D9B	3181
1-3784	0x4574	0x9394	0xC5F4	U+706F	3182
1-3785	0x4575	0x9395	0xC5F5	U+71C8	3183
1-3786	0x4576	0x9396	0xC5F6	U+5F53	3184
1-3787	0x4577	0x9397	0xC5F7	U+75D8	3185
1-3788	0x4578	0x9398	0xC5F8	U+7977	3186
1-3789	0x4579	0x9399	0xC5F9	U+7B49	3187
1-3790	0x457A	0x939A	0xC5FA	U+7B54	3188
1-3791	0x457B	0x939B	0xC5FB	U+7B52	3189
1-3792	0x457C	0x939C	0xC5FC	U+7CD6	3190
1-3793	0x457D	0x939D	0xC5FD	U+7D71	3191
1-3794	0x457E	0x939E	0xC5FE	U+5230	3192
1-3801	0x4621	0x939F	0xC6A1	U+8463	3193
1-3802	0x4622	0x93A0	0xC6A2	U+8569	3194
1-3803	0x4623	0x93A1	0xC6A3	U+85E4	3195
1-3804	0x4624	0x93A2	0xC6A4	U+8A0E	3196
1-3805	0x4625	0x93A3	0xC6A5	U+8B04	3197
1-3806	0x4626	0x93A4	0xC6A6	U+8C46	3198
1-3807	0x4627	0x93A5	0xC6A7	U+8E0F	3199
1-3808	0x4628	0x93A6	0xC6A8	U+9003	3200
1-3809	0x4629	0x93A7	0xC6A9	U+900F	3201
1-3810	0x462A	0x93A8	0xC6AA	U+9419	3202
1-3811	0x462B	0x93A9	0xC6AB	U+9676	3203
1-3812	0x462C	0x93AA	0xC6AC	U+982D	3204
1-3813	0x462D	0x93AB	0xC6AD	U+9A30	3205
1-3814	0x462E	0x93AC	0xC6AE	U+95D8	3206
1-3815	0x462F	0x93AD	0xC6AF	U+50CD	3207
1-3816	0x4630	0x93AE	0xC6B0	U+52D5	3208
1-3817	0x4631	0x93AF	0xC6B1	U+540C	3209
1-3818	0x4632	0x93B0	0xC6B2	U+5802	3210
1-3819	0x4633	0x93B1	0xC6B3	U+5C0E	3211
1-3820	0x4634	0x93B2	0xC6B4	U+61A7	3212
1-3821	0x4635	0x93B3	0xC6B5	U+649E	3213
1-3822	0x4636	0x93B4	0xC6B6	U+6D1E	3214
1-3823	0x4637	0x93B5	0xC6B7	U+77B3	3215
1-3824	0x4638	0x93B6	0xC6B8	U+7AE5	3216
1-3825	0x4639	0x93B7	0xC6B9	U+80F4	3217
1-3826	0x463A	0x93B8	0xC6BA	U+8404	3218
1-3827	0x463B	0x93B9	0xC6BB	U+9053	3219
1-3828	0x463C	0x93BA	0xC6BC	U+9285	3220
1-3829	0x463D	0x93BB	0xC6BD	U+5CE0	3221
1-3830	0x463E	0x93BC	0xC6BE	U+9D07	3222
1-3831	0x463F	0x93BD	0xC6BF	U+533F	3223
1-3832	0x4640	0x93BE	0xC6C0	U+5F97	3224
1-3833	0x4641	0x93BF	0xC6C1	U+5FB3	3225
1-3834	0x4642	0x93C0	0xC6C2	U+6D9C	3226
1-3835	0x4643	0x93C1	0xC6C3	U+7279	3227
1-3836	0x4644	0x93C2	0xC6C4	U+7763	3228
1-3837	0x4645	0x93C3	0xC6C5	U+79BF	3229
1-3838	0x4646	0x93C4	0xC6C6	U+7BE4	3230
1-3839	0x4647	0x93C5	0xC6C7	U+6BD2	3231
1-3840	0x4648	0x93C6	0xC6C8	U+72EC	3232
1-3841	0x4649	0x93C7	0xC6C9	U+8AAD	3233
1-3842	0x464A	0x93C8	0xC6CA	U+6803	3234
1-3843	0x464B	0x93C9	0xC6CB	U+6A61	3235
1-3844	0x464C	0x93CA	0xC6CC	U+51F8	3236
1-3845	0x464D	0x93CB	0xC6CD	U+7A81	3237
1-3846	0x464E	0x93CC	0xC6CE	U+6934	3238
1-3847	0x464F	0x93CD	0xC6CF	U+5C4A	3239
1-3848	0x4650	0x93CE	0xC6D0	U+9CF6	3240
