# JIS X 0213:2004 Database for Adobe-Japan1-6
# Based on UniJIS-UTF{8,16,32}-H CMap Files
# by Ken Lunde (lunde@adobe.com)
# Version June 6, 2007
#
# Adobe-Japan1-6 CIDs in parentheses are those that are encoded in the
# "UniJISX0213-UTF32-H" CMap file, which is based on the Mac OS X
# "Hiragino" fonts, and are generally for proportional symbols.
#
# Adobe-Japan1-6 CIDs in braces are those that represent the
# prototypical glyphs from the JIS X 0213:2004 standard, and are
# specific to Adobe-Japan1-6 (that is, they are above CID=20316). They
# are made accessible through the OpenType 'jp04' GSUB feature.
#
# Adobe-Japan1-6 CIDs in brackets are those that represent the
# combination of two CIDs that represent the Unicode
# representation, and are thus not directly encoded according to
# Unicode. The Unicode representation has two values, separated 
# by a colon. They are made accessible through the OpenType 'ccmp'
# GSUB feature.
#
# The ten characters added for JIS X 0213:2004 are at the very end of
# the file, for easy identification.
#
KuTen	2022JP	SJIS	EUCJP	Unicode	Adobe-Japan1-6
1-9092	0x7A7C	0xEDFA	0xFAFC	U+83C0	15058
1-9093	0x7A7D	0xEDFB	0xFAFD	U+83C7	8603
1-9094	0x7A7E	0xEDFC	0xFAFE	U+83CF	17078
1-9101	0x7B21	0xEE40	0xFBA1	U+83D1	17079
1-9102	0x7B22	0xEE41	0xFBA2	U+83E1	17080
1-9103	0x7B23	0xEE42	0xFBA3	U+83EA	15059
1-9104	0x7B24	0xEE43	0xFBA4	U+8401	17081
1-9105	0x7B25	0xEE44	0xFBA5	U+8406	17082
1-9106	0x7B26	0xEE45	0xFBA6	U+840A	7807
1-9107	0x7B27	0xEE46	0xFBA7	U+FA5F	13367
1-9108	0x7B28	0xEE47	0xFBA8	U+8448	8605
1-9109	0x7B29	0xEE48	0xFBA9	U+845F	17083
1-9110	0x7B2A	0xEE49	0xFBAA	U+8470	17084
1-9111	0x7B2B	0xEE4A	0xFBAB	U+8473	17085
1-9112	0x7B2C	0xEE4B	0xFBAC	U+8485	17086
1-9113	0x7B2D	0xEE4C	0xFBAD	U+849E	17087
1-9114	0x7B2E	0xEE4D	0xFBAE	U+84AF	15065
1-9115	0x7B2F	0xEE4E	0xFBAF	U+84B4	8606
1-9116	0x7B30	0xEE4F	0xFBB0	U+84BA	17088
1-9117	0x7B31	0xEE50	0xFBB1	U+84C0	15066
1-9118	0x7B32	0xEE51	0xFBB2	U+84C2	15067
1-9119	0x7B33	0xEE52	0xFBB3	U+26E40	17089
1-9120	0x7B34	0xEE53	0xFBB4	U+8532	17090
1-9121	0x7B35	0xEE54	0xFBB5	U+851E	17091
1-9122	0x7B36	0xEE55	0xFBB6	U+8523	7706
1-9123	0x7B37	0xEE56	0xFBB7	U+852F	17092
1-9124	0x7B38	0xEE57	0xFBB8	U+8559	8608
1-9125	0x7B39	0xEE58	0xFBB9	U+8564	17093
1-9126	0x7B3A	0xEE59	0xFBBA	U+FA1F	8610
1-9127	0x7B3B	0xEE5A	0xFBBB	U+85AD	15076
1-9128	0x7B3C	0xEE5B	0xFBBC	U+857A	17094
1-9129	0x7B3D	0xEE5C	0xFBBD	U+858C	17095
1-9130	0x7B3E	0xEE5D	0xFBBE	U+858F	15073
1-9131	0x7B3F	0xEE5E	0xFBBF	U+85A2	17096
1-9132	0x7B40	0xEE5F	0xFBC0	U+85B0	8611
1-9133	0x7B41	0xEE60	0xFBC1	U+85CB	17097
1-9134	0x7B42	0xEE61	0xFBC2	U+85CE	15075
1-9135	0x7B43	0xEE62	0xFBC3	U+85ED	17098
1-9136	0x7B44	0xEE63	0xFBC4	U+8612	15077
1-9137	0x7B45	0xEE64	0xFBC5	U+85FF	17099
1-9138	0x7B46	0xEE65	0xFBC6	U+8604	17100
1-9139	0x7B47	0xEE66	0xFBC7	U+8605	17101
1-9140	0x7B48	0xEE67	0xFBC8	U+8610	17102
1-9141	0x7B49	0xEE68	0xFBC9	U+270F4	17103
1-9142	0x7B4A	0xEE69	0xFBCA	U+8618	17104
1-9143	0x7B4B	0xEE6A	0xFBCB	U+8629	15078
1-9144	0x7B4C	0xEE6B	0xFBCC	U+8638	17105
1-9145	0x7B4D	0xEE6C	0xFBCD	U+8657	17106
1-9146	0x7B4E	0xEE6D	0xFBCE	U+865B	13336
1-9147	0x7B4F	0xEE6E	0xFBCF	U+F936	13394
1-9148	0x7B50	0xEE6F	0xFBD0	U+8662	17107
1-9149	0x7B51	0xEE70	0xFBD1	U+459D	17108
1-9150	0x7B52	0xEE71	0xFBD2	U+866C	15081
1-9151	0x7B53	0xEE72	0xFBD3	U+8675	17109
1-9152	0x7B54	0xEE73	0xFBD4	U+8698	15086
1-9153	0x7B55	0xEE74	0xFBD5	U+86B8	17110
1-9154	0x7B56	0xEE75	0xFBD6	U+86FA	15089
1-9155	0x7B57	0xEE76	0xFBD7	U+86FC	17111
1-9156	0x7B58	0xEE77	0xFBD8	U+86FD	15090
1-9157	0x7B59	0xEE78	0xFBD9	U+870B	15091
1-9158	0x7B5A	0xEE79	0xFBDA	U+8771	15097
1-9159	0x7B5B	0xEE7A	0xFBDB	U+8787	17112
1-9160	0x7B5C	0xEE7B	0xFBDC	U+8788	15098
1-9161	0x7B5D	0xEE7C	0xFBDD	U+87AC	15100
1-9162	0x7B5E	0xEE7D	0xFBDE	U+87AD	15101
1-9163	0x7B5F	0xEE7E	0xFBDF	U+87B5	15102
1-9164	0x7B60	0xEE80	0xFBE0	U+45EA	17113
1-9165	0x7B61	0xEE81	0xFBE1	U+87D6	15103
1-9166	0x7B62	0xEE82	0xFBE2	U+87EC	7715
1-9167	0x7B63	0xEE83	0xFBE3	U+8806	15108
1-9168	0x7B64	0xEE84	0xFBE4	U+880A	17114
1-9169	0x7B65	0xEE85	0xFBE5	U+8810	17115
1-9170	0x7B66	0xEE86	0xFBE6	U+8814	15110
1-9171	0x7B67	0xEE87	0xFBE7	U+881F	7813
1-9172	0x7B68	0xEE88	0xFBE8	U+8898	15115
1-9173	0x7B69	0xEE89	0xFBE9	U+88AA	15116
1-9174	0x7B6A	0xEE8A	0xFBEA	U+88CA	15119
1-9175	0x7B6B	0xEE8B	0xFBEB	U+88CE	17116
1-9176	0x7B6C	0xEE8C	0xFBEC	U+27684	17117
1-9177	0x7B6D	0xEE8D	0xFBED	U+88F5	8615
1-9178	0x7B6E	0xEE8E	0xFBEE	U+891C	8360
1-9179	0x7B6F	0xEE8F	0xFBEF	U+FA60	13331
1-9180	0x7B70	0xEE90	0xFBF0	U+8918	15125
1-9181	0x7B71	0xEE91	0xFBF1	U+8919	15126
1-9182	0x7B72	0xEE92	0xFBF2	U+891A	15127
1-9183	0x7B73	0xEE93	0xFBF3	U+8927	15128
1-9184	0x7B74	0xEE94	0xFBF4	U+8930	15129
1-9185	0x7B75	0xEE95	0xFBF5	U+8932	17118
1-9186	0x7B76	0xEE96	0xFBF6	U+8939	17119
1-9187	0x7B77	0xEE97	0xFBF7	U+8940	17120
1-9188	0x7B78	0xEE98	0xFBF8	U+8994	17121
1-9189	0x7B79	0xEE99	0xFBF9	U+FA61	13346
1-9190	0x7B7A	0xEE9A	0xFBFA	U+89D4	15132
1-9191	0x7B7B	0xEE9B	0xFBFB	U+89E5	15134
1-9192	0x7B7C	0xEE9C	0xFBFC	U+89F6	17122
1-9193	0x7B7D	0xEE9D	0xFBFD	U+8A12	8616
1-9194	0x7B7E	0xEE9E	0xFBFE	U+8A15	15138
1-9201	0x7C21	0xEE9F	0xFCA1	U+8A22	15139
1-9202	0x7C22	0xEEA0	0xFCA2	U+8A37	8617
1-9203	0x7C23	0xEEA1	0xFCA3	U+8A47	17123
1-9204	0x7C24	0xEEA2	0xFCA4	U+8A4E	15140
1-9205	0x7C25	0xEEA3	0xFCA5	U+8A5D	17124
1-9206	0x7C26	0xEEA4	0xFCA6	U+8A61	17125
1-9207	0x7C27	0xEEA5	0xFCA7	U+8A75	17126
1-9208	0x7C28	0xEEA6	0xFCA8	U+8A79	8618
1-9209	0x7C29	0xEEA7	0xFCA9	U+8AA7	8619
1-9210	0x7C2A	0xEEA8	0xFCAA	U+8AD0	17127
1-9211	0x7C2B	0xEEA9	0xFCAB	U+8ADF	8621
1-9212	0x7C2C	0xEEAA	0xFCAC	U+8AF4	15142
1-9213	0x7C2D	0xEEAB	0xFCAD	U+8AF6	8623
1-9214	0x7C2E	0xEEAC	0xFCAE	U+FA22	8622
1-9215	0x7C2F	0xEEAD	0xFCAF	U+FA62	13321
1-9216	0x7C30	0xEEAE	0xFCB0	U+FA63	13339
1-9217	0x7C31	0xEEAF	0xFCB1	U+8B46	17128
1-9218	0x7C32	0xEEB0	0xFCB2	U+8B54	15147
1-9219	0x7C33	0xEEB1	0xFCB3	U+8B59	17129
1-9220	0x7C34	0xEEB2	0xFCB4	U+8B69	17130
1-9221	0x7C35	0xEEB3	0xFCB5	U+8B9D	17131
1-9222	0x7C36	0xEEB4	0xFCB6	U+8C49	17132
1-9223	0x7C37	0xEEB5	0xFCB7	U+8C68	17133
1-9224	0x7C38	0xEEB6	0xFCB8	U+FA64	13380
1-9225	0x7C39	0xEEB7	0xFCB9	U+8CE1	15155
1-9226	0x7C3A	0xEEB8	0xFCBA	U+8CF4	8627
1-9227	0x7C3B	0xEEB9	0xFCBB	U+8CF8	15156
1-9228	0x7C3C	0xEEBA	0xFCBC	U+8CFE	15157
1-9229	0x7C3D	0xEEBB	0xFCBD	U+FA65	13364
1-9230	0x7C3E	0xEEBC	0xFCBE	U+8D12	8628
1-9231	0x7C3F	0xEEBD	0xFCBF	U+8D1B	15158
1-9232	0x7C40	0xEEBE	0xFCC0	U+8DAF	17134
1-9233	0x7C41	0xEEBF	0xFCC1	U+8DCE	15166
1-9234	0x7C42	0xEEC0	0xFCC2	U+8DD1	17135
1-9235	0x7C43	0xEEC1	0xFCC3	U+8DD7	17136
1-9236	0x7C44	0xEEC2	0xFCC4	U+8E20	15169
1-9237	0x7C45	0xEEC3	0xFCC5	U+8E23	17137
1-9238	0x7C46	0xEEC4	0xFCC6	U+8E3D	17138
1-9239	0x7C47	0xEEC5	0xFCC7	U+8E70	15172
1-9240	0x7C48	0xEEC6	0xFCC8	U+8E7B	17139
1-9241	0x7C49	0xEEC7	0xFCC9	U+28277	17140
1-9242	0x7C4A	0xEEC8	0xFCCA	U+8EC0	7663
1-9243	0x7C4B	0xEEC9	0xFCCB	U+4844	17141
1-9244	0x7C4C	0xEECA	0xFCCC	U+8EFA	17142
1-9245	0x7C4D	0xEECB	0xFCCD	U+8F1E	17143
1-9246	0x7C4E	0xEECC	0xFCCE	U+8F2D	17144
1-9247	0x7C4F	0xEECD	0xFCCF	U+8F36	15181
1-9248	0x7C50	0xEECE	0xFCD0	U+8F54	17145
1-9249	0x7C51	0xEECF	0xFCD1	U+283CD	17146
1-9250	0x7C52	0xEED0	0xFCD2	U+8FA6	15182
1-9251	0x7C53	0xEED1	0xFCD3	U+8FB5	15183
1-9252	0x7C54	0xEED2	0xFCD4	U+8FE4	15187
1-9253	0x7C55	0xEED3	0xFCD5	U+8FE8	17147
1-9254	0x7C56	0xEED4	0xFCD6	U+8FEE	17148
1-9255	0x7C57	0xEED5	0xFCD7	U+9008	17149
1-9256	0x7C58	0xEED6	0xFCD8	U+902D	17150
1-9257	0x7C59	0xEED7	0xFCD9	U+FA67	13320
1-9258	0x7C5A	0xEED8	0xFCDA	U+9088	15192
1-9259	0x7C5B	0xEED9	0xFCDB	U+9095	15193
1-9260	0x7C5C	0xEEDA	0xFCDC	U+9097	17151
1-9261	0x7C5D	0xEEDB	0xFCDD	U+9099	15194
1-9262	0x7C5E	0xEEDC	0xFCDE	U+909B	15195
1-9263	0x7C5F	0xEEDD	0xFCDF	U+90A2	15196
1-9264	0x7C60	0xEEDE	0xFCE0	U+90B3	17152
1-9265	0x7C61	0xEEDF	0xFCE1	U+90BE	17153
1-9266	0x7C62	0xEEE0	0xFCE2	U+90C4	17154
1-9267	0x7C63	0xEEE1	0xFCE3	U+90C5	17155
1-9268	0x7C64	0xEEE2	0xFCE4	U+90C7	17156
1-9269	0x7C65	0xEEE3	0xFCE5	U+90D7	15198
1-9270	0x7C66	0xEEE4	0xFCE6	U+90DD	15199
1-9271	0x7C67	0xEEE5	0xFCE7	U+90DE	8635
1-9272	0x7C68	0xEEE6	0xFCE8	U+90EF	17157
1-9273	0x7C69	0xEEE7	0xFCE9	U+90F4	15200
1-9274	0x7C6A	0xEEE8	0xFCEA	U+FA26	8636
1-9275	0x7C6B	0xEEE9	0xFCEB	U+9114	17158
1-9276	0x7C6C	0xEEEA	0xFCEC	U+9115	8637
1-9277	0x7C6D	0xEEEB	0xFCED	U+9116	17159
1-9278	0x7C6E	0xEEEC	0xFCEE	U+9122	17160
1-9279	0x7C6F	0xEEED	0xFCEF	U+9123	17161
1-9280	0x7C70	0xEEEE	0xFCF0	U+9127	8638
1-9281	0x7C71	0xEEEF	0xFCF1	U+912F	17162
1-9282	0x7C72	0xEEF0	0xFCF2	U+9131	15203
1-9283	0x7C73	0xEEF1	0xFCF3	U+9134	17163
1-9284	0x7C74	0xEEF2	0xFCF4	U+913D	15205
1-9285	0x7C75	0xEEF3	0xFCF5	U+9148	15206
1-9286	0x7C76	0xEEF4	0xFCF6	U+915B	15207
1-9287	0x7C77	0xEEF5	0xFCF7	U+9183	17164
1-9288	0x7C78	0xEEF6	0xFCF8	U+919E	15211
1-9289	0x7C79	0xEEF7	0xFCF9	U+91AC	7707
1-9290	0x7C7A	0xEEF8	0xFCFA	U+91B1	7777
1-9291	0x7C7B	0xEEF9	0xFCFB	U+91BC	15216
1-9292	0x7C7C	0xEEFA	0xFCFC	U+91D7	8640
1-9293	0x7C7D	0xEEFB	0xFCFD	U+91FB	15219
1-9294	0x7C7E	0xEEFC	0xFCFE	U+91E4	8644
1-9301	0x7D21	0xEF40	0xFDA1	U+91E5	8645
1-9302	0x7D22	0xEF41	0xFDA2	U+91ED	8642
1-9303	0x7D23	0xEF42	0xFDA3	U+91F1	17165
1-9304	0x7D24	0xEF43	0xFDA4	U+9207	15220
1-9305	0x7D25	0xEF44	0xFDA5	U+9210	8647
1-9306	0x7D26	0xEF45	0xFDA6	U+9238	15223
1-9307	0x7D27	0xEF46	0xFDA7	U+9239	8655
1-9308	0x7D28	0xEF47	0xFDA8	U+923A	8649
1-9309	0x7D29	0xEF48	0xFDA9	U+923C	8651
1-9310	0x7D2A	0xEF49	0xFDAA	U+9240	8650
1-9311	0x7D2B	0xEF4A	0xFDAB	U+9243	15224
1-9312	0x7D2C	0xEF4B	0xFDAC	U+924F	15226
1-9313	0x7D2D	0xEF4C	0xFDAD	U+9278	8659
1-9314	0x7D2E	0xEF4D	0xFDAE	U+9288	8362
1-9315	0x7D2F	0xEF4E	0xFDAF	U+92C2	15228
1-9316	0x7D30	0xEF4F	0xFDB0	U+92CB	15229
1-9317	0x7D31	0xEF50	0xFDB1	U+92CC	15230
1-9318	0x7D32	0xEF51	0xFDB2	U+92D3	8667
1-9319	0x7D33	0xEF52	0xFDB3	U+92E0	8666
1-9320	0x7D34	0xEF53	0xFDB4	U+92FF	8673
1-9321	0x7D35	0xEF54	0xFDB5	U+9304	13402
1-9322	0x7D36	0xEF55	0xFDB6	U+931F	15234
1-9323	0x7D37	0xEF56	0xFDB7	U+9321	8669
1-9324	0x7D38	0xEF57	0xFDB8	U+9325	8668
1-9325	0x7D39	0xEF58	0xFDB9	U+9348	8361
1-9326	0x7D3A	0xEF59	0xFDBA	U+9349	17166
1-9327	0x7D3B	0xEF5A	0xFDBB	U+934A	13400
1-9328	0x7D3C	0xEF5B	0xFDBC	U+9364	17167
1-9329	0x7D3D	0xEF5C	0xFDBD	U+9365	17168
1-9330	0x7D3E	0xEF5D	0xFDBE	U+936A	15239
1-9331	0x7D3F	0xEF5E	0xFDBF	U+9370	8676
1-9332	0x7D40	0xEF5F	0xFDC0	U+939B	15241
1-9333	0x7D41	0xEF60	0xFDC1	U+93A3	17169
1-9334	0x7D42	0xEF61	0xFDC2	U+93BA	15242
1-9335	0x7D43	0xEF62	0xFDC3	U+93C6	8679
1-9336	0x7D44	0xEF63	0xFDC4	U+93DE	8680
1-9337	0x7D45	0xEF64	0xFDC5	U+93DF	17170
1-9338	0x7D46	0xEF65	0xFDC6	U+9404	17171
1-9339	0x7D47	0xEF66	0xFDC7	U+93FD	15248
1-9340	0x7D48	0xEF67	0xFDC8	U+9433	17172
1-9341	0x7D49	0xEF68	0xFDC9	U+944A	17173
1-9342	0x7D4A	0xEF69	0xFDCA	U+9463	17174
1-9343	0x7D4B	0xEF6A	0xFDCB	U+946B	15253
1-9344	0x7D4C	0xEF6B	0xFDCC	U+9471	17175
1-9345	0x7D4D	0xEF6C	0xFDCD	U+9472	15254
1-9346	0x7D4E	0xEF6D	0xFDCE	U+958E	17176
1-9347	0x7D4F	0xEF6E	0xFDCF	U+959F	17177
1-9348	0x7D50	0xEF6F	0xFDD0	U+95A6	15256
1-9349	0x7D51	0xEF70	0xFDD1	U+95A9	15257
1-9350	0x7D52	0xEF71	0xFDD2	U+95AC	17178
1-9351	0x7D53	0xEF72	0xFDD3	U+95B6	17179
1-9352	0x7D54	0xEF73	0xFDD4	U+95BD	15260
1-9353	0x7D55	0xEF74	0xFDD5	U+95CB	17180
1-9354	0x7D56	0xEF75	0xFDD6	U+95D0	17181
1-9355	0x7D57	0xEF76	0xFDD7	U+95D3	17182
1-9356	0x7D58	0xEF77	0xFDD8	U+49B0	17183
1-9357	0x7D59	0xEF78	0xFDD9	U+95DA	15261
1-9358	0x7D5A	0xEF79	0xFDDA	U+95DE	17184
1-9359	0x7D5B	0xEF7A	0xFDDB	U+9658	15264
1-9360	0x7D5C	0xEF7B	0xFDDC	U+9684	15265
1-9361	0x7D5D	0xEF7C	0xFDDD	U+F9DC	13393
1-9362	0x7D5E	0xEF7D	0xFDDE	U+969D	8688
1-9363	0x7D5F	0xEF7E	0xFDDF	U+96A4	15266
1-9364	0x7D60	0xEF80	0xFDE0	U+96A5	17185
1-9365	0x7D61	0xEF81	0xFDE1	U+96D2	15268
1-9366	0x7D62	0xEF82	0xFDE2	U+96DE	15270
1-9367	0x7D63	0xEF83	0xFDE3	U+FA68	13374
1-9368	0x7D64	0xEF84	0xFDE4	U+96E9	15271
1-9369	0x7D65	0xEF85	0xFDE5	U+96EF	17186
1-9370	0x7D66	0xEF86	0xFDE6	U+9733	8690
1-9371	0x7D67	0xEF87	0xFDE7	U+973B	8691
1-9372	0x7D68	0xEF88	0xFDE8	U+974D	8693
1-9373	0x7D69	0xEF89	0xFDE9	U+974E	17187
1-9374	0x7D6A	0xEF8A	0xFDEA	U+974F	8694
1-9375	0x7D6B	0xEF8B	0xFDEB	U+975A	15275
1-9376	0x7D6C	0xEF8C	0xFDEC	U+976E	15277
1-9377	0x7D6D	0xEF8D	0xFDED	U+9773	15278
1-9378	0x7D6E	0xEF8E	0xFDEE	U+9795	17188
1-9379	0x7D6F	0xEF8F	0xFDEF	U+97AE	17189
1-9380	0x7D70	0xEF90	0xFDF0	U+97BA	17190
1-9381	0x7D71	0xEF91	0xFDF1	U+97C1	17191
1-9382	0x7D72	0xEF92	0xFDF2	U+97C9	17192
1-9383	0x7D73	0xEF93	0xFDF3	U+97DE	15284
1-9384	0x7D74	0xEF94	0xFDF4	U+97DB	17193
1-9385	0x7D75	0xEF95	0xFDF5	U+97F4	15285
1-9386	0x7D76	0xEF96	0xFDF6	U+FA69	13337
1-9387	0x7D77	0xEF97	0xFDF7	U+980A	15286
1-9388	0x7D78	0xEF98	0xFDF8	U+981E	15288
1-9389	0x7D79	0xEF99	0xFDF9	U+982B	15290
1-9390	0x7D7A	0xEF9A	0xFDFA	U+9830	7795
1-9391	0x7D7B	0xEF9B	0xFDFB	U+FA6A	7788
1-9392	0x7D7C	0xEF9C	0xFDFC	U+9852	15292
1-9393	0x7D7D	0xEF9D	0xFDFD	U+9853	15293
1-9394	0x7D7E	0xEF9E	0xFDFE	U+9856	17194
1-9401	0x7E21	0xEF9F	0xFEA1	U+9857	8697
1-9402	0x7E22	0xEFA0	0xFEA2	U+9859	15294
1-9403	0x7E23	0xEFA1	0xFEA3	U+985A	7752
1-9404	0x7E24	0xEFA2	0xFEA4	U+F9D0	13396
1-9405	0x7E25	0xEFA3	0xFEA5	U+9865	8698
1-9406	0x7E26	0xEFA4	0xFEA6	U+986C	15295
1-9407	0x7E27	0xEFA5	0xFEA7	U+98BA	15297
1-9408	0x7E28	0xEFA6	0xFEA8	U+98C8	15299
1-9409	0x7E29	0xEFA7	0xFEA9	U+98E7	17195
1-9410	0x7E2A	0xEFA8	0xFEAA	U+9958	17196
1-9411	0x7E2B	0xEFA9	0xFEAB	U+999E	8703
1-9412	0x7E2C	0xEFAA	0xFEAC	U+9A02	15311
1-9413	0x7E2D	0xEFAB	0xFEAD	U+9A03	17197
1-9414	0x7E2E	0xEFAC	0xFEAE	U+9A24	15313
1-9415	0x7E2F	0xEFAD	0xFEAF	U+9A2D	15315
1-9416	0x7E30	0xEFAE	0xFEB0	U+9A2E	15316
1-9417	0x7E31	0xEFAF	0xFEB1	U+9A38	15318
1-9418	0x7E32	0xEFB0	0xFEB2	U+9A4A	15319 {22920}
1-9419	0x7E33	0xEFB1	0xFEB3	U+9A4E	8704
1-9420	0x7E34	0xEFB2	0xFEB4	U+9A52	7727
1-9421	0x7E35	0xEFB3	0xFEB5	U+9AB6	15322
1-9422	0x7E36	0xEFB4	0xFEB6	U+9AC1	17198
1-9423	0x7E37	0xEFB5	0xFEB7	U+9AC3	17199
1-9424	0x7E38	0xEFB6	0xFEB8	U+9ACE	17200
1-9425	0x7E39	0xEFB7	0xFEB9	U+9AD6	17201
1-9426	0x7E3A	0xEFB8	0xFEBA	U+9AF9	15323
1-9427	0x7E3B	0xEFB9	0xFEBB	U+9B02	17202
1-9428	0x7E3C	0xEFBA	0xFEBC	U+9B08	17203
1-9429	0x7E3D	0xEFBB	0xFEBD	U+9B20	15325
1-9430	0x7E3E	0xEFBC	0xFEBE	U+4C17	17204
1-9431	0x7E3F	0xEFBD	0xFEBF	U+9B2D	17205
1-9432	0x7E40	0xEFBE	0xFEC0	U+9B5E	17206
1-9433	0x7E41	0xEFBF	0xFEC1	U+9B79	15329
1-9434	0x7E42	0xEFC0	0xFEC2	U+9B66	17207
1-9435	0x7E43	0xEFC1	0xFEC3	U+9B72	8708
1-9436	0x7E44	0xEFC2	0xFEC4	U+9B75	8707
1-9437	0x7E45	0xEFC3	0xFEC5	U+9B84	17208
1-9438	0x7E46	0xEFC4	0xFEC6	U+9B8A	17209
1-9439	0x7E47	0xEFC5	0xFEC7	U+9B8F	8709
1-9440	0x7E48	0xEFC6	0xFEC8	U+9B9E	17210
1-9441	0x7E49	0xEFC7	0xFEC9	U+9BA7	15330
1-9442	0x7E4A	0xEFC8	0xFECA	U+9BC1	15331
1-9443	0x7E4B	0xEFC9	0xFECB	U+9BCE	17211
1-9444	0x7E4C	0xEFCA	0xFECC	U+9BE5	17212
1-9445	0x7E4D	0xEFCB	0xFECD	U+9BF8	17213
1-9446	0x7E4E	0xEFCC	0xFECE	U+9BFD	15338
1-9447	0x7E4F	0xEFCD	0xFECF	U+9C00	8712
1-9448	0x7E50	0xEFCE	0xFED0	U+9C23	17214
1-9449	0x7E51	0xEFCF	0xFED1	U+9C41	15343
1-9450	0x7E52	0xEFD0	0xFED2	U+9C4F	17215
1-9451	0x7E53	0xEFD1	0xFED3	U+9C50	17216
1-9452	0x7E54	0xEFD2	0xFED4	U+9C53	15344
1-9453	0x7E55	0xEFD3	0xFED5	U+9C63	15345
1-9454	0x7E56	0xEFD4	0xFED6	U+9C65	17217
1-9455	0x7E57	0xEFD5	0xFED7	U+9C77	15347
1-9456	0x7E58	0xEFD6	0xFED8	U+9D1D	17218
1-9457	0x7E59	0xEFD7	0xFED9	U+9D1E	17219
1-9458	0x7E5A	0xEFD8	0xFEDA	U+9D43	17220
1-9459	0x7E5B	0xEFD9	0xFEDB	U+9D47	15350
1-9460	0x7E5C	0xEFDA	0xFEDC	U+9D52	17221
1-9461	0x7E5D	0xEFDB	0xFEDD	U+9D63	15351
1-9462	0x7E5E	0xEFDC	0xFEDE	U+9D70	8713
1-9463	0x7E5F	0xEFDD	0xFEDF	U+9D7C	15353
1-9464	0x7E60	0xEFDE	0xFEE0	U+9D8A	17222
1-9465	0x7E61	0xEFDF	0xFEE1	U+9D96	17223
1-9466	0x7E62	0xEFE0	0xFEE2	U+9DC0	17224
1-9467	0x7E63	0xEFE1	0xFEE3	U+9DAC	17225
1-9468	0x7E64	0xEFE2	0xFEE4	U+9DBC	17226
1-9469	0x7E65	0xEFE3	0xFEE5	U+9DD7	7646
1-9470	0x7E66	0xEFE4	0xFEE6	U+2A190	17227
1-9471	0x7E67	0xEFE5	0xFEE7	U+9DE7	17228
1-9472	0x7E68	0xEFE6	0xFEE8	U+9E07	17229
1-9473	0x7E69	0xEFE7	0xFEE9	U+9E15	15363
1-9474	0x7E6A	0xEFE8	0xFEEA	U+9E7C	7677
1-9475	0x7E6B	0xEFE9	0xFEEB	U+9E9E	17230
1-9476	0x7E6C	0xEFEA	0xFEEC	U+9EA4	15365
1-9477	0x7E6D	0xEFEB	0xFEED	U+9EAC	15367
1-9478	0x7E6E	0xEFEC	0xFEEE	U+9EAF	17231
1-9479	0x7E6F	0xEFED	0xFEEF	U+9EB4	7682
1-9480	0x7E70	0xEFEE	0xFEF0	U+9EB5	7797
1-9481	0x7E71	0xEFEF	0xFEF1	U+9EC3	13323
1-9482	0x7E72	0xEFF0	0xFEF2	U+9ED1	8717
1-9483	0x7E73	0xEFF1	0xFEF3	U+9F10	15370
1-9484	0x7E74	0xEFF2	0xFEF4	U+9F39	15376
1-9485	0x7E75	0xEFF3	0xFEF5	U+9F57	15379
1-9486	0x7E76	0xEFF4	0xFEF6	U+9F90	15383
1-9487	0x7E77	0xEFF5	0xFEF7	U+9F94	15384
1-9488	0x7E78	0xEFF6	0xFEF8	U+9F97	17232
1-9489	0x7E79	0xEFF7	0xFEF9	U+9FA2	15385
2-0101	0x2121	0xF040	0x8FA1A1	U+20089	17233
2-0102	0x2122	0xF041	0x8FA1A2	U+4E02	17234
2-0103	0x2123	0xF042	0x8FA1A3	U+4E0F	17235
2-0104	0x2124	0xF043	0x8FA1A4	U+4E12	17236
2-0105	0x2125	0xF044	0x8FA1A5	U+4E29	17237
2-0106	0x2126	0xF045	0x8FA1A6	U+4E2B	14299
2-0107	0x2127	0xF046	0x8FA1A7	U+4E2E	17238
2-0108	0x2128	0xF047	0x8FA1A8	U+4E40	14302
2-0109	0x2129	0xF048	0x8FA1A9	U+4E47	17239
2-0110	0x212A	0xF049	0x8FA1AA	U+4E48	14126
2-0111	0x212B	0xF04A	0x8FA1AB	U+200A2	17240
2-0112	0x212C	0xF04B	0x8FA1AC	U+4E51	17241
2-0113	0x212D	0xF04C	0x8FA1AD	U+3406	17242
2-0114	0x212E	0xF04D	0x8FA1AE	U+200A4	17243
2-0115	0x212F	0xF04E	0x8FA1AF	U+4E5A	14305
2-0116	0x2130	0xF04F	0x8FA1B0	U+4E69	17244
2-0117	0x2131	0xF050	0x8FA1B1	U+4E9D	17245
2-0118	0x2132	0xF051	0x8FA1B2	U+342C	17246
2-0119	0x2133	0xF052	0x8FA1B3	U+342E	14216
2-0120	0x2134	0xF053	0x8FA1B4	U+4EB9	14309
2-0121	0x2135	0xF054	0x8FA1B5	U+4EBB	13856
2-0122	0x2136	0xF055	0x8FA1B6	U+201A2	13857
2-0123	0x2137	0xF056	0x8FA1B7	U+4EBC	17247
2-0124	0x2138	0xF057	0x8FA1B8	U+4EC3	17248
2-0125	0x2139	0xF058	0x8FA1B9	U+4EC8	17249
